ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Title,Superintendent Location Code,Community School Sup Name,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,Executive Superintendent Location code,Executive Superintendent Name,Executive Superintendent Title,BCO Location Code,BCO Location Name,BCO Executive Director,BCO Executive Director Title
28Q220,Q220,P.S. 220 Edward Mandel,3.428E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1956,Open,Q220,62-10 108 STREET,QUEENS,NY,11375,4021430001,74500,406,29,QN17,Forest Hills,Josette Pizarro,Principal,718-592-3030,718-271-7642,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q284,Q284,York Early College Academy,3.428E+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2006,Open,Q008,108-35 167 STREET,QUEENS,NY,11433,4101780001,25800,412,27,QN01,South Jamaica,Noah Angeles,Principal,718-262-8547,718-558-4257,28,28,HS03,NA,"WALSH, FRED",HS Superintendent,HS03,NA,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
28Q287,Q287,The Emerson School,3.428E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2013,Open,Q008,108-35 167 STREET,QUEENS,NY,11433,4101780001,25800,412,27,QN01,South Jamaica,Jakub Lau,Principal,718-657-4801,718-657-4807,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q303,Q303,The Academy for Excellence through the Arts,3.428E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,SE","PK,0K,01,02,03,04,05",Jul 1 2008,Open,Q003,68-60 110 STREET,QUEENS,NY,11375,4022180021,73900,406,29,QN17,Forest Hills,BARBARA LETO,Principal,718-459-1358,NA,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q310,Q310,Queens Collegiate: A College Board School,3.428E+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2008,Open,Q470,167-01 GOTHIC DRIVE,JAMAICA,NY,11432,4098580100,45200,408,24,QN35,Briarwood-Jamaica Hills,JAIME DUBEI,Principal,718-658-4016,718-658-5149,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q312,Q312,Jamaica Children's School,3.428E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2014,Open,Q040,109-20 UNION HALL STREET,QUEENS,NY,11433,4121510001,26000,412,28,QN01,South Jamaica,Valerie Paul,I.A. Principal,718-526-0160,718-526-0703,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q325,Q325,Hillside Arts & Letters Academy,3.428E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2010,Open,Q470,167-01 GOTHIC DRIVE,JAMAICA,NY,11432,4098580100,45200,408,24,QN35,Briarwood-Jamaica Hills,Raquel Nolasco,Principal,718-658-1249,718-658-1613,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q328,Q328,High School for Community Leadership,3.428E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2010,Open,Q470,167-01 GOTHIC DRIVE,JAMAICA,NY,11432,4098580100,45200,408,24,QN35,Briarwood-Jamaica Hills,CARLOS BORRERO,Principal,718-558-9801,718-558-9807,28,28,HS07,NA,"CINTRON, RICHARD",HS Superintendent,HS07,NA,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
28Q332,Q332,Redwood Middle School,3.428E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2014,Open,Q072,133-25 GUY R BREWER BOULEVARD,QUEENS,NY,11434,4124950270,33402,412,28,QN02,Springfield Gardens North,Tammy Katan Brown,I.A. Principal,718-276-4540,NA,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q335,Q335,The Ezra Jack Keats Pre-K Center,NA,DOE,General Academic,District Pre-K Center,PK,NA,Jul 1 2015,Open,Q383,132-10 JAMAICA AVENUE,QUEENS,NY,11418,4093400104,14202,409,29,QN54,Richmond Hill,NA,NA,718-298-7900,718-298-7905,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,NA,NA,NA,NA
28Q338,Q338,Queens Satellite High School for Opportunity,3.428E+11,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 2010,Open,Q595,162-02 HILLSIDE AVENUE,QUEENS,NY,11432,4097680022,44602,412,24,QN61,Jamaica,THOMAS MCKENNA,Principal,718-657-3920,718-658-2309,28,28,HS12,NA,"Cheng, Alan",HS Superintendent,HS12,NA,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
28Q349,Q349,The Queens School for Leadership and Excellence,3.428E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,SE","PK,0K,01,02,03,04,05",Jul 1 2015,Open,Q314,88-08 164TH STREET,QUEENS,NY,11432,4098130033,44602,412,24,QN61,Jamaica,TANYA BATES HOWELL,Principal,718-558-6220,718-558-6225,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q350,Q350,Jamaica Gateway to the Sciences,3.428E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2011,Open,Q470,167-01 GOTHIC DRIVE,JAMAICA,NY,11432,4098580100,45200,408,24,QN35,Briarwood-Jamaica Hills,CAREN BIRCHWOOD TAYLO,Principal,718-480-2689,718-480-2697,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q354,Q354,The Jermaine L. Green STEM Institute of Queens,3.428E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2011,Open,Q030,126-10 BEDELL STREET,QUEENS,NY,11434,4124950065,33402,412,28,QN02,Springfield Gardens North,Raevan Askew,Principal,718-276-1348,718-276-2498,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q358,Q358,M.S. 358,3.428E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2015,Open,Q314,88-08 164TH STREET,QUEENS,NY,11432,4098130033,44602,412,24,QN61,Jamaica,BRENDAN MIMS,Principal,718-558-6240,NA,28,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"PATE, TAMMY",CSD Superintendent,Q828,"PATE, TAMMY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q440,Q440,Forest Hills High School,3.428E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1941,Open,Q440,67-01 110 STREET,QUEENS,NY,11375,4021890002,74700,406,29,QN17,Forest Hills,PAUL WILBUR,Principal,718-268-3137,718-793-7850,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q505,Q505,Hillcrest High School,3.428E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1971,Open,Q505,160-05 HIGHLAND AVENUE,QUEENS,NY,11432,4097740001,44800,408,24,QN35,Briarwood-Jamaica Hills,Scott Milczewski,I.A. Principal,718-658-5407,718-739-5137,28,28,HS07,NA,"CINTRON, RICHARD",HS Superintendent,HS07,NA,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
28Q620,Q620,Thomas A. Edison Career and Technical Education High School,3.428E+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1959,Open,Q620,165-65 84 AVENUE,QUEENS,NY,11432,4098670002,45200,408,24,QN35,Briarwood-Jamaica Hills,Moses Ojeda,Principal,718-297-6580,718-658-0365,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q680,Q680,Queens Gateway to Health Sciences Secondary School,3.428E+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",Jul 1 1998,Open,Q695,160-20 GOETHALS AVENUE,QUEENS,NY,11432,4068580001,126700,408,24,QN38,Pomonok-Flushing Heights-Hillcrest,Judy Henry,Principal,718-969-3155,718-969-3552,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q686,Q686,Queens Metropolitan High School,3.428E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2010,Open,Q686,91-30 METROPOLITAN AVENUE,QUEENS,NY,11375,4038860800,64500,406,29,QN17,Forest Hills,SAIDA RODRIGUEZTABONE,Principal,718-286-3600,718-286-3601,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q687,Q687,Queens High School for the Sciences at York College,3.428E+11,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul 1 2002,Open,Q774,94-50 159 STREET,QUEENS,NY,11433,4100990052,24600,412,27,QN61,Jamaica,Ana De Jesus,Principal,718-657-3181,718-657-2579,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q690,Q690,High School for Law Enforcement and Public Safety,3.428E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12,SE",Jul 1 2003,Open,Q690,116-25 GUY R BREWER BOULEVARD,QUEENS,NY,11434,4123350049,27800,412,28,QN76,Baisley Park,Laura Van Deren,Principal,718-977-4800,718-977-4802,28,28,HS08,NA,"MENDEZ, JUAN",HS Superintendent,HS08,NA,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
28Q896,Q896,"Young Women's Leadership School, Queens",3.428E+11,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12","07,08,09,10,11,12",Jul 1 2005,Open,Q680,150-91 87 ROAD,QUEENS,NY,11432,4097070048,23600,408,24,QN35,Briarwood-Jamaica Hills,Mala Panday,Principal,718-725-0402,718-725-0390,28,28,HS07,NA,"CINTRON, RICHARD",HS Superintendent,HS07,NA,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
29Q015,Q015,P.S. 015 Jackie Robinson,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1939,Open,Q015,121-15 LUCAS STREET,QUEENS,NY,11413,4126720001,37600,412,27,QN08,St. Albans,Anthony Pignataro,I.A. Principal,718-525-1670,718-723-7613,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q033,Q033,P.S. 033 Edward M. Funk,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1925,Open,Q033,91-37 222 STREET,QUEENS,NY,11428,4107560001,56000,413,23,QN34,Queens Village,Vincent Gatto,Principal,718-465-6283,718-464-7588,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q034,Q034,P.S. 034 John Harvard,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1898,Open,Q034,104-12 SPRINGFIELD BOULEVARD,QUEENS,NY,11429,4111510081,58200,413,27,QN34,Queens Village,PAULINE SHAKESPEARE,Principal,718-465-6818,718-464-9073,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q035,Q035,P.S. 035 Nathaniel Woodhull,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1931,Open,Q035,191-02 90 AVENUE,QUEENS,NY,11423,4104470007,48200,412,23,QN07,Hollis,MIA PEEBLES,I.A. Principal,718-465-6820,718-217-4314,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q036,Q036,P.S. 036 Saint Albans School,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1924,Open,Q036,187-01 FOCH BOULEVARD,QUEENS,NY,11412,4124390032,36600,412,27,QN08,St. Albans,LYNN STATON,Principal,718-528-1862,718-723-6928,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q037,Q037,Cynthia Jenkins School,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1928,Open,Q037,179-37 137 AVENUE,QUEENS,NY,11434,4129930118,35200,412,27,QN08,St. Albans,Lakisha Jacobs,I.A. Principal,718-528-5399,718-949-0887,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q038,Q038,P.S. 038 Rosedale,3.429E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1926,Open,Q038,135-21 241 STREET,QUEENS,NY,11422,4132220001,63800,413,31,QN05,Rosedale,JULIA SOUSSIS,Principal,718-528-2276,718-712-1598,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q052,Q052,P.S. 052 Queens,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,Q052,178-37 146 TERRACE,QUEENS,NY,11434,4133530020,32000,413,31,QN03,Springfield Gardens South-Brookville,Francesca Joseph,Principal,718-528-2238,718-276-2854,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q059,Q059,I.S. 059 Springfield Gardens,3.429E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1956,Open,Q059,132-55 RIDGEDALE STREET,QUEENS,NY,11413,4127230076,35200,412,27,QN08,St. Albans,KIMLYN GREIG,Principal,718-527-3501,718-276-1364,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q095,Q095,P.S. 095 Eastwood,3.429E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1915,Open,Q095,179-01 90 AVENUE,QUEENS,NY,11432,4099140001,46800,412,27,QN61,Jamaica,Kim Hill,Principal,718-739-0007,718-658-5271,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q109,Q109,Jean Nuzzi Intermediate School,3.429E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1925,Open,Q109,213-10 92 AVENUE,QUEENS,NY,11428,4106260001,54200,413,23,QN34,Queens Village,Karleen Adam Comrie,Principal,718-465-0651,718-264-1246,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q116,Q116,P.S./I.S. 116 William C. Hughley,3.429E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1925,Open,Q116,107-25 WREN PLACE,QUEENS,NY,11433,4102500001,41400,412,27,QN01,South Jamaica,Debra Farrow,Principal,718-526-4884,718-658-5663,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q118,Q118,P.S. 118 Lorraine Hansberry,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,Q118,190-20 109 ROAD,QUEENS,NY,11412,4109260050,50400,412,27,QN07,Hollis,Michelle Soussoudis,Principal,718-465-5538,718-264-9178,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q131,Q131,P.S. 131 Abigail Adams,3.429E+11,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,SE",Jul 1 1926,Open,Q131,170-45 84 AVENUE,QUEENS,NY,11432,4098750001,45600,408,24,QN35,Briarwood-Jamaica Hills,Veronica Depaolo,Principal,718-480-2840,718-658-5690,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q132,Q132,P.S. 132 Ralph Bunche,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1928,Open,Q132,132-15 218 STREET,QUEENS,NY,11413,4129270028,62600,413,31,QN66,Laurelton,Dex Baptiste,Principal,718-528-5734,718-723-6931,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q134,Q134,P.S. 134 Hollis,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1928,Open,Q134,203-02 109 AVENUE,QUEENS,NY,11412,4109060001,50800,412,27,QN07,Hollis,RANDI POSNER MARINO,Principal,718-464-5544,718-464-7779,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q135,Q135,The Bellaire School,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1930,Open,Q135,207-11 89 AVENUE,QUEENS,NY,11427,4105820016,49200,413,23,QN06,Jamaica Estates-Holliswood,DIANA LAGNESE,Principal,718-464-2119,718-464-8448,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q136,Q136,P.S. 136 Roy Wilkins,3.429E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1928,Open,Q136,201-15 115 AVENUE,QUEENS,NY,11412,4110180021,52000,412,27,QN08,St. Albans,TANYA WALKER,Principal,718-465-2286,718-464-0040,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q138,Q138,P.S./M.S. 138 Sunrise,3.429E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1931,Open,Q138,251-11 WELLER AVENUE,QUEENS,NY,11422,4135780001,66000,413,31,QN05,Rosedale,James Mc Enaney,Principal,929-600-5777,929-600-5779,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
29Q147,Q147,P.S./M.S. 147 Ronald McNair,3.429E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1930,Open,Q147,218-01 116 AVENUE,QUEENS,NY,11411,4113000001,59800,413,27,QN33,Cambria Heights,Afua Hill,Principal,718-528-2420,718-723-7819,29,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",CSD Superintendent,Q829,"MITCHELL, BEVERLY",NA,NA,NA,SS06,"SPENCER, ANDRE",Executive Superintendent,QFSS,Queens South NYCDOE Borough Office,"WILKS, MARLENE",FSC Executive Director
